D,CC36,48.41,51.19,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215959,1631.7511,S,07137.3719,W,2744.2,M,014.8,2021/09/03 15:00:00
D,CC36,48.41,51.1,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220001,1631.7552,S,07137.3647,W,2744.4,M,014.8,2021/09/03 15:00:01
D,CC36,48.42,51.12,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220002,1631.7566,S,07137.3607,W,2744.9,M,015.2,2021/09/03 15:00:02
D,CC36,48.41,51.11,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220003,1631.7578,S,07137.3566,W,2744.9,M,015.2,2021/09/03 15:00:03
D,CC36,48.41,51.14,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220004,1631.7587,S,07137.3522,W,2745.1,M,015.8,2021/09/03 15:00:04
D,CC36,48.41,50.99,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220005,1631.7594,S,07137.3478,W,2745.0,M,016.0,2021/09/03 15:00:06
D,CC36,48.41,51.02,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220007,1631.7604,S,07137.3385,W,2744.7,M,015.9,2021/09/03 15:00:07
D,CC36,48.41,51.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220008,1631.7608,S,07137.3340,W,2744.8,M,015.8,2021/09/03 15:00:08
D,CC36,48.4,50.86,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220009,1631.7608,S,07137.3296,W,2745.0,M,015.8,2021/09/03 15:00:09
D,CC36,48.39,50.86,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220010,1631.7609,S,07137.3252,W,2744.7,M,015.5,2021/09/03 15:00:10
