D,P17,3.6359,241.922,3.7168,385.0615,6.4002,431.8118,4.75,2.55,5.01,2.67,5.65,2.51,13.3716,12.0399,13.9122,13761.4551,13753.3613,13657.3887,49497.375,59702.7266,259556.1875,0.9294,0.2094,59.9729,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:00
D,P17,3.9526,462.1699,3.6703,246.3315,3.9977,497.8262,5.19,2.85,4.82,2.48,5.25,2.41,14.1341,15.6876,13.1862,13773.0879,13756.5566,13657.3408,32313.752,51801.8242,517568.0,0.8817,0.1228,59.961,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:01
D,P17,3.6143,227.2257,3.5195,444.0186,6.2961,222.4864,4.75,3.0,6.12,2.94,5.35,2.65,12.2362,13.61,12.0275,13759.4893,13729.6162,13654.5342,27741.3887,50946.7695,258164.1406,0.816,0.1075,59.9603,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:02
D,P17,6.5439,239.6905,3.5328,248.1444,3.9128,247.2743,5.05,3.12,5.48,2.57,5.27,2.56,13.9861,15.0774,12.6182,13770.2236,13752.6904,13668.7842,26919.2676,51942.8281,253552.125,0.8048,0.1062,59.9536,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:04
D,P17,6.7839,217.4142,3.4684,407.6553,7.6654,387.2596,5.71,2.82,5.99,2.44,5.86,2.67,13.0937,15.7946,12.1251,13760.7578,13743.9922,13649.4463,26168.5586,50723.3242,260615.0781,0.7555,0.1004,59.9536,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:05
D,P17,3.3451,231.9972,7.0276,226.3754,3.4239,230.2985,4.82,2.94,5.72,2.88,5.87,2.56,15.3917,13.4387,12.5202,13754.3945,13723.3135,13639.7168,31782.8516,54841.9688,257630.125,0.8164,0.1245,59.9692,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:07
D,P17,3.869,231.2225,3.4672,489.8281,3.7144,240.4516,5.08,2.5,5.99,2.79,4.88,2.35,13.441,13.4427,13.4928,13770.6963,13748.0488,13660.2598,30757.6563,54799.6094,260349.9844,0.8473,0.1181,59.9833,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:08
D,P17,6.5589,235.669,7.4421,246.28,6.1263,385.3496,6.1,2.76,5.49,2.36,5.28,2.61,13.8359,15.9777,14.3779,13759.4395,13737.5938,13662.4678,30123.8691,54691.668,261266.0313,0.7643,0.1153,60.0108,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:10
D,P17,3.0427,221.7068,3.2582,224.7674,3.3225,241.4213,4.87,2.35,5.44,2.74,5.61,2.38,13.389,12.9475,14.8387,13766.9121,13728.3223,13660.709,24966.5234,49794.0391,441088.0,0.762,0.0951,60.0205,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:11
D,P17,3.3759,238.4077,3.8119,443.7085,3.9243,255.5811,5.75,2.92,5.01,2.77,4.69,2.45,15.1515,15.5695,12.0776,13764.9121,13746.5566,13663.8369,27132.082,54682.1602,257472.6563,0.7974,0.1137,60.0331,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:13
D,P17,3.4543,223.8803,3.4264,427.1758,3.5127,482.043,5.95,2.57,5.88,2.8,6.11,2.39,14.8709,14.7304,12.4693,13769.5391,13733.5391,13671.0342,26165.793,57667.3672,422568.0,0.8698,0.0989,60.0353,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:14
D,P17,6.6685,214.1951,3.5407,241.115,6.3378,393.0051,6.13,1.56,6.12,3.02,5.38,2.81,12.0761,14.1978,13.8824,13792.6143,13752.5068,13674.2139,26327.623,54507.9102,395944.0,0.9971,0.1,60.0391,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:16
D,P17,3.3611,210.2536,3.8711,241.9699,3.3417,225.5731,5.71,1.53,5.09,2.35,5.66,2.97,14.1676,15.9606,15.6564,13767.208,13764.2715,13672.6016,26718.2266,54777.1758,257954.7656,0.7816,0.1036,60.0368,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:17
D,P17,3.3818,224.2309,3.898,404.396,6.5695,495.6816,5.13,2.51,4.93,2.79,6.1,2.92,15.0418,12.6264,15.2219,13778.4785,13736.3203,13654.6973,31093.9609,54005.6016,510864.0,0.7571,0.116,60.0405,84290,1584,82705,85874,3253347,4457,179065,174608,183523,2021/09/03 13:00:19
D,P17,7.5181,225.9286,3.6631,243.0269,3.8708,439.4548,5.55,2.83,4.81,2.39,5.09,2.52,14.6184,12.2404,12.9053,13785.9404,13785.2295,13686.2383,26844.502,56096.4688,258392.2188,0.9479,0.1039,60.0413,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:20
D,P17,3.3588,427.501,3.3172,385.8281,3.6254,452.2852,5.7,2.91,5.59,2.77,9.49,2.67,12.0675,12.1019,15.2052,13767.9063,13751.9678,13663.4912,30943.5586,54601.3359,260651.1719,0.7596,0.0943,60.0376,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:22
D,P17,3.7306,242.2585,3.5347,254.3158,3.8244,251.8705,4.9,2.35,6.17,2.71,5.03,2.69,14.5508,14.0846,13.0912,13786.4971,13789.3789,13676.8906,27698.9883,63762.9375,255817.6875,0.979,0.1098,60.0346,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:23
D,P17,3.0305,210.788,3.2104,211.3772,3.6369,241.4073,4.84,1.53,5.31,1.54,4.78,2.38,13.7114,15.0824,13.8181,13771.0439,13735.8545,13669.9785,26573.0293,52566.1211,261822.9688,0.7731,0.1015,60.0316,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:24
D,P17,6.8658,252.87,6.971,503.3389,7.2247,504.0015,5.73,2.66,5.5,2.39,6.02,3.03,14.8337,12.568,14.1368,13775.3896,13771.5596,13679.8125,26192.4941,50237.9336,256384.4063,0.8507,0.1212,60.0197,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:26
D,P17,3.5269,245.974,3.6948,229.8567,6.3607,427.813,6.14,2.46,4.86,2.44,6.03,3.12,13.0188,12.3591,14.325,13771.1328,13742.8398,13647.6914,28814.7559,52802.5195,434428.0,0.765,0.1088,60.0168,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:27
D,P17,3.923,413.0435,3.6175,427.0068,3.9487,415.2061,5.16,3.04,4.75,2.97,5.53,2.6,14.9391,14.9416,15.1499,13780.7949,13749.3711,13659.9824,32250.8242,56237.9414,461488.0,0.9136,0.1219,59.9952,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:29
D,P17,3.6908,504.6338,3.9355,399.4688,6.9627,438.9382,5.54,2.98,5.17,2.89,5.74,2.52,15.2186,14.3513,12.6621,13751.502,13743.8506,13649.9111,27896.0762,52321.4688,260462.8438,0.8023,0.1071,59.9915,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:30
D,P17,6.0942,240.5755,7.4448,452.668,3.8274,243.1149,5.94,3.05,10.67,2.86,5.42,2.55,15.4914,12.6003,12.1371,13771.1787,13742.3027,13664.5791,25824.3906,50996.9336,255697.875,0.8755,0.1175,59.9744,84290,1584,82705,85874,3253349,4457,179066,174608,183523,2021/09/03 13:00:32
