D,P21,6.3676,500.3479,7.2408,443.8761,7.3867,443.3481,5.19,3.05,6.03,2.87,5.05,2.88,61.5172,60.4175,61.8773,13727.2139,13647.5752,13673.791,1858044.125,402928.5,1887581.5,0.9946,0.9844,60.0249,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:00
D,P21,6.0032,470.2212,6.9465,422.2244,6.2065,448.3485,4.89,2.94,5.79,2.49,5.05,2.88,61.5172,60.4175,61.8773,13727.2139,13647.5752,13673.791,1858044.125,402928.5,1887581.5,0.9946,0.9844,60.0249,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:02
D,P21,6.5706,446.6328,6.2624,242.7509,7.1383,252.1765,5.48,2.79,5.23,2.41,5.95,2.66,27.4976,25.6225,30.1038,13821.6182,13749.0859,13798.958,473326.5,505795.5,917313.5,0.9182,0.8255,60.0234,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:02
D,P21,6.5706,446.6328,6.2624,242.7509,7.1383,252.1765,5.48,2.79,5.23,2.41,5.95,2.66,27.4976,25.6225,30.1038,13821.6182,13749.0859,13798.958,473326.5,505795.5,917313.5,0.9182,0.8255,60.0234,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:02
D,P21,6.038,490.8208,7.1425,459.79,7.3969,403.976,4.92,2.58,5.95,2.36,6.16,2.7,29.3976,31.1119,30.379,13814.0957,13743.0752,13788.8623,875830.5,394045.0625,788328.5,0.9412,0.9158,60.019,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:03
D,P21,6.648,403.1741,6.0796,460.5337,6.6385,448.819,6.15,2.7,4.95,2.55,5.41,2.86,62.1579,56.3257,62.5968,13799.8975,13717.6113,13774.4521,862524.625,448283.75,993769.0,0.9601,0.9135,60.0182,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:06
D,P21,7.7379,385.3538,7.846,493.8501,6.5964,500.0383,4.78,3.09,4.82,3.04,5.37,3.05,62.1579,56.3257,31.6438,13800.1924,13734.2578,13776.9521,815891.0625,425481.875,870382.625,0.9732,0.9374,60.0212,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:07
D,P21,6.1634,424.082,7.7564,386.5127,6.0068,430.7813,6.09,3.03,4.92,2.64,4.89,2.76,29.2006,31.3026,27.019,13822.0713,13753.79,13795.3691,940920.0,417353.375,814052.25,0.9412,0.8613,60.0182,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:09
D,P21,7.7009,406.8611,6.0312,496.7568,6.4486,507.2434,4.76,2.45,4.91,2.64,5.25,2.64,122.1056,122.6846,123.3262,13733.8027,13624.1025,13678.3633,3884629.0,450330.25,3926920.0,0.9977,0.993,60.0026,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:12
D,P21,6.3579,387.0132,6.5155,399.3828,7.7716,475.6816,5.18,2.66,5.44,2.85,4.79,2.59,111.3745,99.8752,106.9083,13692.9121,13606.4648,13648.4854,3990048.0,436167.5,3275080.0,0.9969,0.9897,59.9982,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:12
D,P21,6.5744,417.4015,6.4738,395.4949,6.7422,486.387,5.35,2.46,5.27,2.39,5.49,2.66,96.5998,113.6203,124.3901,13689.5146,13598.0928,13640.4814,1731877.75,406687.0625,1763879.5,0.9946,0.9819,59.9989,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:13
D,P21,6.9451,390.9832,6.0033,391.4,6.1774,468.792,5.66,2.44,5.8,2.37,5.66,2.6,50.834,48.6324,48.3764,13708.7188,13632.959,13670.9385,959133.8125,516909.625,1013015.5,0.9817,0.9468,59.9997,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:14
D,P21,6.356,413.3357,6.9634,389.167,6.9522,455.4428,5.18,2.44,5.8,2.37,5.66,2.6,50.834,48.6324,48.3764,13725.7803,13647.8145,13689.127,959133.8125,516909.625,1013015.5,0.9817,0.9468,59.9997,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:16
D,P21,6.744,505.9032,7.4019,498.0641,6.6029,443.0448,5.62,3.08,6.16,3.08,5.07,2.4,27.0686,15.9149,15.3331,13806.4922,13725.418,13771.8818,522154.5,513124.0,428252.3125,0.7975,0.8001,60.0123,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:16
D,P21,7.3433,441.3108,7.8251,504.4372,6.2262,402.9611,5.98,2.53,4.81,2.78,5.07,2.4,27.0686,15.9149,15.3331,13806.4922,13725.418,13771.8818,522154.5,513124.0,428252.3125,0.7975,0.8001,60.0123,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:18
D,P21,6.6906,482.9805,6.146,505.1216,7.1857,498.1621,5.45,2.57,5.01,2.41,5.85,2.39,25.3019,30.6584,29.0347,13814.1455,13718.291,13775.2139,435264.1875,510187.75,476252.25,0.8542,0.9644,60.0264,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:18
D,P21,6.6906,482.9805,6.146,505.1216,7.1857,498.1621,5.45,2.57,5.01,2.41,5.85,2.39,25.3019,30.6584,29.0347,13814.1455,13718.291,13775.2139,435264.1875,510187.75,476252.25,0.8542,0.9644,60.0264,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:18
D,P21,6.6906,482.9805,6.146,505.1216,7.1857,498.1621,5.45,2.57,5.01,2.41,5.85,2.39,30.5611,25.7935,26.7593,13777.2285,13692.5244,13736.5264,435264.1875,510187.75,476252.25,0.8542,0.9644,60.0264,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:19
D,P21,7.8588,390.1895,6.395,432.7941,7.0023,435.9731,4.96,2.98,5.34,2.82,5.83,2.49,30.5611,25.7935,26.7593,13777.2285,13692.5244,13736.5264,465414.25,405420.5,440787.9375,0.7984,0.8047,60.0279,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:19
D,P21,7.8588,390.1895,6.395,432.7941,7.0023,435.9731,4.96,2.98,5.34,2.82,5.83,2.49,30.5611,25.7935,24.0462,13789.5078,13723.6973,13752.9463,465414.25,405420.5,440787.9375,0.7984,0.8047,60.0279,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:20
D,P21,7.9631,409.2148,6.9014,426.5374,7.5347,385.5417,4.87,2.43,5.62,2.49,4.7,2.4,26.0983,30.6162,24.0462,13789.5078,13723.6973,13752.9463,1039259.5,510668.25,934002.0,0.9552,0.8956,60.0391,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:20
D,P21,7.9631,385.7188,7.6795,449.5598,7.4145,460.7885,5.11,2.74,4.89,2.52,6.17,2.9,59.3761,57.4413,59.0099,13781.9258,13684.3984,13739.7275,1895893.25,412986.375,1925721.625,0.9943,0.9845,60.0331,19408346,3948523,15459822,23356869,25122106,65268,5801467,5736198,5866736,2021/09/03 13:00:21
D,P21,6.4374,473.7898,6.9628,412.2612,6.0595,412.1355,5.37,2.54,5.8,2.73,4.93,2.44,63.3814,126.4863,120.1776,13888.2441,13779.8799,13855.9316,-1658879.75,433338.7188,1714559.5,-0.9814,-0.9675,60.0286,19408346,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:23
D,P21,7.9067,435.3195,7.053,399.8003,7.9129,387.5706,4.85,2.83,5.86,2.9,5.32,2.94,108.955,123.9102,125.9682,13914.8506,13839.8867,13877.4941,-1635079.625,422339.5625,1688898.25,-0.9808,-0.9681,60.0234,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:25
D,P21,6.4477,450.155,6.8326,453.1123,6.2146,461.7991,4.8,3.06,5.7,3.1,5.06,2.51,100.4059,107.8609,101.4727,13921.7686,13826.6602,13883.167,-1647490.5,396964.1563,1762294.0,-0.9804,-0.9592,60.0353,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:27
D,P21,6.2802,385.9371,7.493,396.2777,6.5498,409.1088,5.11,2.61,4.81,2.67,5.33,2.71,24.8846,25.6488,26.4428,13851.4424,13790.0859,13807.875,399165.75,410164.0,437115.4063,0.788,0.7778,60.0502,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:30
D,P21,6.2802,385.9371,6.4614,422.9011,7.7759,416.4565,5.42,2.65,5.39,2.47,4.93,2.44,15.7493,13.9757,13.2355,13829.6006,13733.999,13789.4375,442265.4375,509352.125,908857.0,0.9024,0.8066,60.0487,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:30
D,P21,6.3733,497.3186,7.6769,387.5444,6.184,433.1877,5.19,2.58,4.89,2.42,5.23,2.58,24.2432,30.9525,24.2825,13828.377,13757.9736,13779.3262,434327.3125,495036.75,1018860.0,0.9024,0.8047,60.0324,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:31
D,P21,6.1573,394.9213,7.3879,392.4658,6.4273,487.8677,5.01,2.65,4.77,2.42,5.23,2.58,24.2432,30.9525,24.2825,13828.377,13757.9736,13779.3262,434327.3125,495036.75,1018860.0,0.9024,0.8047,60.0324,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:32
D,P21,6.1573,394.9213,7.4722,472.0527,7.8978,508.292,5.42,2.39,6.22,2.36,4.84,2.61,24.6532,26.8088,26.2988,13857.4238,13785.2695,13808.1484,219751.1094,415846.4375,404193.1563,0.8947,0.8494,60.0175,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:33
D,P21,6.459,449.4465,6.0269,396.2495,6.4048,448.9453,5.26,2.49,4.91,2.41,5.22,2.9,24.6532,26.8088,26.2988,13857.4238,13785.2695,13808.1484,219751.1094,415846.4375,404193.1563,0.8947,0.8494,60.0175,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:34
D,P21,6.459,449.4465,6.0269,396.2495,6.4048,448.9453,5.26,2.49,4.91,2.41,5.22,2.9,15.4099,15.741,13.8203,13851.2354,13751.5098,13820.167,219751.1094,415846.4375,404193.1563,0.8947,0.8494,60.0175,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:35
D,P21,6.1619,390.4426,7.1285,428.5022,6.2255,507.3638,5.02,2.38,5.94,2.36,5.06,2.82,31.6473,15.3621,13.6598,13868.8887,13802.5723,13808.4512,14911.0469,429082.0,449168.25,-0.4041,-0.2283,60.0301,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:35
D,P21,6.5874,407.752,6.0474,440.1306,6.8519,443.2139,5.5,2.98,5.06,2.5,5.71,2.79,24.2938,15.3249,14.7871,13857.8281,13763.4678,13809.2813,256790.4375,404661.375,509683.5,0.8208,0.8232,60.0086,19408353,3948524,15459828,23356877,25122115,65268,5801470,5736201,5866738,2021/09/03 13:00:38
