D,LB44,True,5427.2,0,0,0,0,0,0,0,221005,1631.7964,S,07136.5151,W,2526.1,M,006.5,2021/09/03 15:10:06
D,LB44,True,5427.2,0,0,0,0,0,0,0,221006,1631.7945,S,07136.5145,W,2526.5,M,006.5,2021/09/03 15:10:07
D,LB44,True,5427.2,0,0,0,0,0,0,0,221007,1631.7925,S,07136.5139,W,2526.9,M,006.6,2021/09/03 15:10:08
D,LB44,True,5427.2,0,0,0,0,0,0,0,221008,1631.7906,S,07136.5134,W,2526.8,M,006.6,2021/09/03 15:10:09
D,LB44,True,5427.2,0,0,0,0,0,0,0,221009,1631.7888,S,07136.5127,W,2527.3,M,006.6,2021/09/03 15:10:10
D,LB44,True,5427.2,0,0,0,0,0,0,0,221010,1631.7872,S,07136.5119,W,2527.0,M,006.6,2021/09/03 15:10:11
D,LB44,True,5427.2,0,0,0,0,0,0,0,221012,1631.7840,S,07136.5103,W,2527.1,M,006.6,2021/09/03 15:10:12
D,LB44,True,5427.2,0,0,0,0,0,0,0,221013,1631.7824,S,07136.5097,W,2527.6,M,006.6,2021/09/03 15:10:13
D,LB44,True,5427.2,0,0,0,0,0,0,0,221014,1631.7806,S,07136.5090,W,2527.8,M,006.6,2021/09/03 15:10:14
D,LB44,True,5427.2,0,0,0,0,0,0,0,221015,1631.7788,S,07136.5082,W,2528.0,M,006.6,2021/09/03 15:10:15
D,LB44,True,5427.2,0,0,0,0,0,0,0,221016,1631.7770,S,07136.5075,W,2528.4,M,006.6,2021/09/03 15:10:16
D,LB44,True,5427.2,0,0,0,0,0,0,0,221017,1631.7752,S,07136.5068,W,2528.5,M,006.6,2021/09/03 15:10:17
D,LB44,True,5427.2,0,0,0,0,0,0,0,221018,1631.7736,S,07136.5060,W,2528.8,M,006.6,2021/09/03 15:10:18
D,LB44,True,5427.2,0,0,0,0,0,0,0,221019,1631.7719,S,07136.5052,W,2529.1,M,006.6,2021/09/03 15:10:20
D,LB44,True,5427.2,0,0,0,0,0,0,0,221020,1631.7704,S,07136.5044,W,2529.3,M,006.6,2021/09/03 15:10:21
D,LB44,True,5427.2,0,0,0,0,0,0,0,221021,1631.7687,S,07136.5034,W,2529.5,M,006.6,2021/09/03 15:10:22
D,LB44,True,5427.2,0,0,0,0,0,0,0,221022,1631.7672,S,07136.5026,W,2530.0,M,006.6,2021/09/03 15:10:23
D,LB44,True,5427.2,0,0,0,0,0,0,0,221023,1631.7655,S,07136.5020,W,2530.4,M,006.6,2021/09/03 15:10:24
D,LB44,True,5427.2,0,0,0,0,0,0,0,221024,1631.7639,S,07136.5011,W,2530.7,M,006.6,2021/09/03 15:10:25
D,LB44,True,5427.2,0,0,0,0,0,0,0,221025,1631.7621,S,07136.5001,W,2530.6,M,006.6,2021/09/03 15:10:26
D,LB44,True,5427.2,0,0,0,0,0,0,0,221026,1631.7605,S,07136.4993,W,2530.5,M,006.6,2021/09/03 15:10:27
D,LB44,True,5427.2,0,0,0,0,0,0,0,221028,1631.7569,S,07136.4973,W,2530.8,M,006.6,2021/09/03 15:10:28
D,LB44,True,5427.2,0,0,0,0,0,0,0,221029,1631.7553,S,07136.4962,W,2531.4,M,006.6,2021/09/03 15:10:29
D,LB44,True,5427.2,0,0,0,0,0,0,0,221030,1631.7537,S,07136.4954,W,2531.6,M,006.6,2021/09/03 15:10:30
D,LB44,True,5427.2,0,0,0,0,0,0,0,221031,1631.7521,S,07136.4944,W,2531.5,M,006.6,2021/09/03 15:10:31
D,LB44,True,5427.2,0,0,0,0,0,0,0,221032,1631.7506,S,07136.4935,W,2531.5,M,006.6,2021/09/03 15:10:32
D,LB44,True,5427.2,0,0,0,0,0,0,0,221033,1631.7491,S,07136.4927,W,2532.2,M,006.5,2021/09/03 15:10:33
D,LB44,True,5427.2,0,0,0,0,0,0,0,221034,1631.7474,S,07136.4918,W,2532.3,M,006.5,2021/09/03 15:10:34
D,LB44,True,5427.2,0,0,0,0,0,0,0,221035,1631.7457,S,07136.4910,W,2532.8,M,006.5,2021/09/03 15:10:35
D,LB44,True,5427.2,0,0,0,0,0,0,0,221036,1631.7441,S,07136.4900,W,2532.5,M,006.5,2021/09/03 15:10:37
D,LB44,True,5427.2,0,0,0,0,0,0,0,221037,1631.7425,S,07136.4890,W,2532.3,M,006.4,2021/09/03 15:10:38
D,LB44,True,5427.2,0,0,0,0,0,0,0,221038,1631.7411,S,07136.4879,W,2532.3,M,006.4,2021/09/03 15:10:39
D,LB44,True,5427.2,0,0,0,0,0,0,0,221039,1631.7398,S,07136.4869,W,2533.0,M,006.4,2021/09/03 15:10:40
D,LB44,True,5427.2,0,0,0,0,0,0,0,221040,1631.7383,S,07136.4861,W,2533.2,M,006.4,2021/09/03 15:10:41
D,LB44,True,5427.2,0,0,0,0,0,0,0,221041,1631.7370,S,07136.4853,W,2533.4,M,006.3,2021/09/03 15:10:42
D,LB44,True,5427.2,0,0,0,0,0,0,0,221042,1631.7356,S,07136.4842,W,2533.7,M,006.3,2021/09/03 15:10:43
D,LB44,True,5427.2,0,0,0,0,0,0,0,221043,1631.7340,S,07136.4833,W,2534.0,M,006.2,2021/09/03 15:10:44
D,LB44,True,5427.2,0,0,0,0,0,0,0,221045,1631.7312,S,07136.4814,W,2534.2,M,006.2,2021/09/03 15:10:45
D,LB44,True,5427.2,0,0,0,0,0,0,0,221046,1631.7296,S,07136.4805,W,2534.5,M,006.2,2021/09/03 15:10:46
D,LB44,True,5427.2,0,0,0,0,0,0,0,221047,1631.7280,S,07136.4796,W,2534.6,M,006.2,2021/09/03 15:10:47
D,LB44,True,5427.2,0,0,0,0,0,0,0,221048,1631.7264,S,07136.4785,W,2534.4,M,006.2,2021/09/03 15:10:48
D,LB44,True,5427.2,0,0,0,0,0,0,0,221049,1631.7252,S,07136.4775,W,2534.7,M,006.2,2021/09/03 15:10:49
D,LB44,True,5427.2,0,0,0,0,0,0,0,221050,1631.7236,S,07136.4765,W,2534.9,M,006.2,2021/09/03 15:10:50
D,LB44,True,5427.2,0,0,0,0,0,0,0,221051,1631.7221,S,07136.4757,W,2535.0,M,006.2,2021/09/03 15:10:51
D,LB44,True,5427.2,0,0,0,0,0,0,0,221052,1631.7207,S,07136.4746,W,2535.0,M,006.2,2021/09/03 15:10:53
D,LB44,True,5427.2,0,0,0,0,0,0,0,221053,1631.7193,S,07136.4736,W,2535.0,M,006.2,2021/09/03 15:10:54
D,LB44,True,5427.2,0,0,0,0,0,0,0,221054,1631.7178,S,07136.4728,W,2535.3,M,006.2,2021/09/03 15:10:55
D,LB44,True,5427.2,0,0,0,0,0,0,0,221055,1631.7166,S,07136.4718,W,2535.3,M,006.2,2021/09/03 15:10:56
D,LB44,True,5427.2,0,0,0,0,0,0,0,221056,1631.7149,S,07136.4709,W,2535.7,M,006.2,2021/09/03 15:10:57
D,LB44,True,5427.2,0,0,0,0,0,0,0,221057,1631.7135,S,07136.4698,W,2535.9,M,006.1,2021/09/03 15:10:58
D,LB44,True,5427.2,0,0,0,0,0,0,0,221058,1631.7118,S,07136.4688,W,2536.2,M,006.1,2021/09/03 15:10:59
D,LB44,True,5427.2,0,0,0,0,0,0,0,221059,1631.7102,S,07136.4679,W,2536.3,M,006.1,2021/09/03 15:11:00
D,LB44,True,5427.2,0,0,0,0,0,0,0,221100,1631.7086,S,07136.4667,W,2536.7,M,006.2,2021/09/03 15:11:01
D,LB44,True,5427.2,0,0,0,0,0,0,0,221102,1631.7055,S,07136.4649,W,2537.4,M,006.2,2021/09/03 15:11:02
D,LB44,True,5427.2,0,0,0,0,0,0,0,221103,1631.7043,S,07136.4640,W,2537.3,M,006.2,2021/09/03 15:11:03
D,LB44,True,5427.2,0,0,0,0,0,0,0,221104,1631.7029,S,07136.4635,W,2537.5,M,006.2,2021/09/03 15:11:04
D,LB44,True,5427.2,0,0,0,0,0,0,0,221105,1631.7018,S,07136.4628,W,2537.3,M,006.2,2021/09/03 15:11:05
D,LB44,True,5427.2,0,0,0,0,0,0,0,221106,1631.7002,S,07136.4620,W,2537.6,M,006.2,2021/09/03 15:11:06
D,LB44,True,5427.2,0,0,0,0,0,0,0,221107,1631.6986,S,07136.4610,W,2537.5,M,006.2,2021/09/03 15:11:07
D,LB44,True,5427.2,0,0,0,0,0,0,0,221108,1631.6970,S,07136.4603,W,2537.9,M,006.2,2021/09/03 15:11:08
D,LB44,True,5427.2,0,0,0,0,0,0,0,221109,1631.6956,S,07136.4594,W,2538.0,M,006.2,2021/09/03 15:11:10
D,LB44,True,5427.2,0,0,0,0,0,0,0,221110,1631.6942,S,07136.4585,W,2538.4,M,006.2,2021/09/03 15:11:11
D,LB44,True,5427.2,0,0,0,0,0,0,0,221111,1631.6927,S,07136.4579,W,2538.6,M,006.2,2021/09/03 15:11:12
D,LB44,True,5427.2,0,0,0,0,0,0,0,221112,1631.6912,S,07136.4572,W,2539.1,M,006.2,2021/09/03 15:11:13
D,LB44,True,5427.2,0,0,0,0,0,0,0,221113,1631.6899,S,07136.4563,W,2539.2,M,006.2,2021/09/03 15:11:14
D,LB44,True,5427.2,0,0,0,0,0,0,0,221114,1631.6882,S,07136.4550,W,2539.4,M,006.2,2021/09/03 15:11:15
D,LB44,True,5427.2,0,0,0,0,0,0,0,221115,1631.6867,S,07136.4543,W,2539.8,M,006.2,2021/09/03 15:11:16
D,LB44,True,5427.2,0,0,0,0,0,0,0,221116,1631.6853,S,07136.4534,W,2540.2,M,006.3,2021/09/03 15:11:17
D,LB44,True,5427.2,0,0,0,0,0,0,0,221118,1631.6823,S,07136.4520,W,2540.0,M,006.2,2021/09/03 15:11:18
D,LB44,True,5427.2,0,0,0,0,0,0,0,221119,1631.6806,S,07136.4513,W,2540.5,M,006.2,2021/09/03 15:11:19
D,LB44,True,5427.2,0,0,0,0,0,0,0,221120,1631.6791,S,07136.4505,W,2540.8,M,006.1,2021/09/03 15:11:20
D,LB44,True,5427.2,0,0,0,0,0,0,0,221121,1631.6775,S,07136.4499,W,2541.2,M,006.1,2021/09/03 15:11:21
D,LB44,True,5427.2,0,0,0,0,0,0,0,221122,1631.6757,S,07136.4493,W,2541.8,M,006.1,2021/09/03 15:11:22
D,LB44,True,5427.2,0,0,0,0,0,0,0,221123,1631.6741,S,07136.4486,W,2542.2,M,006.0,2021/09/03 15:11:23
D,LB44,True,5427.2,0,0,0,0,0,0,0,221124,1631.6725,S,07136.4481,W,2542.8,M,005.7,2021/09/03 15:11:24
D,LB44,True,5427.2,0,0,0,0,0,0,0,221125,1631.6710,S,07136.4480,W,2543.4,M,005.7,2021/09/03 15:11:25
D,LB44,True,5427.2,0,0,0,0,0,0,0,221126,1631.6695,S,07136.4481,W,2544.1,M,005.9,2021/09/03 15:11:27
D,LB44,True,5427.2,0,0,0,0,0,0,0,221127,1631.6678,S,07136.4486,W,2544.5,M,006.2,2021/09/03 15:11:28
D,LB44,True,5427.2,0,0,0,0,0,0,0,221128,1631.6662,S,07136.4491,W,2544.8,M,005.9,2021/09/03 15:11:29
D,LB44,True,5427.2,0,0,0,0,0,0,0,221129,1631.6647,S,07136.4500,W,2545.2,M,005.9,2021/09/03 15:11:30
D,LB44,True,5427.2,0,0,0,0,0,0,0,221130,1631.6635,S,07136.4510,W,2545.4,M,005.6,2021/09/03 15:11:31
D,LB44,True,5427.2,0,0,0,0,0,0,0,221131,1631.6624,S,07136.4524,W,2545.8,M,005.9,2021/09/03 15:11:32
D,LB44,True,5427.2,0,0,0,0,0,0,0,221132,1631.6619,S,07136.4540,W,2546.0,M,005.7,2021/09/03 15:11:33
D,LB44,True,5427.2,0,0,0,0,0,0,0,221133,1631.6613,S,07136.4562,W,2546.5,M,006.4,2021/09/03 15:11:34
D,LB44,True,5427.2,0,0,0,0,0,0,0,221135,1631.6603,S,07136.4594,W,2546.9,M,005.5,2021/09/03 15:11:35
D,LB44,True,5427.2,0,0,0,0,0,0,0,221136,1631.6600,S,07136.4605,W,2547.0,M,005.7,2021/09/03 15:11:36
D,LB44,True,5427.2,0,0,0,0,0,0,0,221137,1631.6601,S,07136.4623,W,2547.1,M,006.2,2021/09/03 15:11:37
D,LB44,True,5427.2,0,0,0,0,0,0,0,221138,1631.6608,S,07136.4642,W,2547.3,M,005.9,2021/09/03 15:11:38
D,LB44,True,5427.2,0,0,0,0,0,0,0,221139,1631.6615,S,07136.4660,W,2547.5,M,006.1,2021/09/03 15:11:39
D,LB44,True,5427.2,0,0,0,0,0,0,0,221140,1631.6622,S,07136.4678,W,2547.3,M,006.1,2021/09/03 15:11:40
D,LB44,True,5427.2,0,0,0,0,0,0,0,221141,1631.6628,S,07136.4692,W,2547.4,M,006.1,2021/09/03 15:11:41
D,LB44,True,5427.3,0,0,0,0,0,0,0,221142,1631.6638,S,07136.4710,W,2547.9,M,006.1,2021/09/03 15:11:42
D,LB44,True,5427.3,0,0,0,0,0,0,0,221143,1631.6651,S,07136.4725,W,2548.1,M,006.3,2021/09/03 15:11:44
D,LB44,True,5427.3,0,0,0,0,0,0,0,221144,1631.6665,S,07136.4738,W,2548.4,M,006.3,2021/09/03 15:11:45
D,LB44,True,5427.3,0,0,0,0,0,0,0,221145,1631.6677,S,07136.4749,W,2549.0,M,006.3,2021/09/03 15:11:46
D,LB44,True,5427.3,0,0,0,0,0,0,0,221146,1631.6689,S,07136.4760,W,2549.6,M,006.3,2021/09/03 15:11:47
D,LB44,True,5427.3,0,0,0,0,0,0,0,221147,1631.6705,S,07136.4768,W,2550.2,M,006.8,2021/09/03 15:11:48
D,LB44,True,5427.3,0,0,0,0,0,0,0,221148,1631.6723,S,07136.4777,W,2551.0,M,007.5,2021/09/03 15:11:49
D,LB44,True,5427.3,0,0,0,0,0,0,0,221149,1631.6746,S,07136.4785,W,2552.4,M,007.7,2021/09/03 15:11:50
D,LB44,True,5427.3,0,0,0,0,0,0,0,221150,1631.6767,S,07136.4795,W,2553.1,M,008.1,2021/09/03 15:11:51
D,LB44,True,5427.3,0,0,0,0,0,0,0,221152,1631.6809,S,07136.4816,W,2554.7,M,008.7,2021/09/03 15:11:52
D,LB44,True,5427.3,0,0,0,0,0,0,0,221153,1631.6830,S,07136.4829,W,2555.5,M,008.9,2021/09/03 15:11:53
D,LB44,True,5427.3,0,0,0,0,0,0,0,221154,1631.6850,S,07136.4844,W,2556.1,M,008.9,2021/09/03 15:11:54
D,LB44,True,5427.3,0,0,0,0,0,0,0,221155,1631.6873,S,07136.4859,W,2556.9,M,008.9,2021/09/03 15:11:55
D,LB44,True,5427.3,0,0,0,0,0,0,0,221156,1631.6895,S,07136.4874,W,2556.5,M,008.9,2021/09/03 15:11:56
D,LB44,True,5427.3,0,0,0,0,0,0,0,221157,1631.6917,S,07136.4885,W,2556.9,M,008.8,2021/09/03 15:11:57
D,LB44,True,5427.3,0,0,0,0,0,0,0,221158,1631.6938,S,07136.4896,W,2557.8,M,008.8,2021/09/03 15:11:58
D,LB44,True,5427.3,0,0,0,0,0,0,0,221159,1631.6959,S,07136.4911,W,2558.7,M,008.8,2021/09/03 15:11:59
D,LB44,True,5427.3,0,0,0,0,0,0,0,221200,1631.6980,S,07136.4925,W,2559.2,M,008.7,2021/09/03 15:12:01
D,LB44,True,5427.3,0,0,0,0,0,0,0,221201,1631.6998,S,07136.4941,W,2559.1,M,008.7,2021/09/03 15:12:02
D,LB44,True,5427.3,0,0,0,0,0,0,0,221202,1631.7018,S,07136.4952,W,2559.7,M,008.7,2021/09/03 15:12:03
D,LB44,True,5427.3,0,0,0,0,0,0,0,221203,1631.7039,S,07136.4965,W,2560.6,M,008.6,2021/09/03 15:12:04
D,LB44,True,5427.3,0,0,0,0,0,0,0,221204,1631.7060,S,07136.4978,W,2560.7,M,008.6,2021/09/03 15:12:05
D,LB44,True,5427.3,0,0,0,0,0,0,0,221205,1631.7083,S,07136.4992,W,2560.9,M,008.6,2021/09/03 15:12:06
D,LB44,True,5427.3,0,0,0,0,0,0,0,221206,1631.7103,S,07136.5007,W,2561.3,M,008.6,2021/09/03 15:12:07
D,LB44,True,5427.3,0,0,0,0,0,0,0,221207,1631.7125,S,07136.5019,W,2562.0,M,008.5,2021/09/03 15:12:08
D,LB44,True,5427.3,0,0,0,0,0,0,0,221209,1631.7165,S,07136.5040,W,2563.6,M,008.5,2021/09/03 15:12:09
D,LB44,True,5427.3,0,0,0,0,0,0,0,221210,1631.7188,S,07136.5053,W,2563.6,M,008.4,2021/09/03 15:12:10
D,LB44,True,5427.3,0,0,0,0,0,0,0,221211,1631.7207,S,07136.5065,W,2564.0,M,008.4,2021/09/03 15:12:11
D,LB44,True,5427.3,0,0,0,0,0,0,0,221212,1631.7226,S,07136.5075,W,2565.0,M,008.3,2021/09/03 15:12:12
D,LB44,True,5427.3,0,0,0,0,0,0,0,221213,1631.7245,S,07136.5087,W,2564.9,M,008.3,2021/09/03 15:12:13
D,LB44,True,5427.3,0,0,0,0,0,0,0,221214,1631.7262,S,07136.5101,W,2565.0,M,008.2,2021/09/03 15:12:14
D,LB44,True,5427.3,0,0,0,0,0,0,0,221215,1631.7282,S,07136.5115,W,2565.4,M,008.0,2021/09/03 15:12:15
D,LB44,True,5427.3,0,0,0,0,0,0,0,221216,1631.7301,S,07136.5130,W,2566.4,M,008.0,2021/09/03 15:12:17
D,LB44,True,5427.3,0,0,0,0,0,0,0,221217,1631.7319,S,07136.5140,W,2566.7,M,007.9,2021/09/03 15:12:18
D,LB44,True,5427.3,0,0,0,0,0,0,0,221218,1631.7335,S,07136.5152,W,2567.4,M,007.8,2021/09/03 15:12:19
D,LB44,True,5427.3,0,0,0,0,0,0,0,221219,1631.7351,S,07136.5166,W,2568.3,M,007.6,2021/09/03 15:12:20
D,LB44,True,5427.3,0,0,0,0,0,0,0,221220,1631.7371,S,07136.5178,W,2568.7,M,007.4,2021/09/03 15:12:21
D,LB44,True,5427.3,0,0,0,0,0,0,0,221221,1631.7385,S,07136.5191,W,2568.6,M,007.4,2021/09/03 15:12:22
D,LB44,True,5427.3,0,0,0,0,0,0,0,221222,1631.7405,S,07136.5202,W,2569.5,M,007.3,2021/09/03 15:12:23
D,LB44,True,5427.3,0,0,0,0,0,0,0,221223,1631.7423,S,07136.5214,W,2569.9,M,007.0,2021/09/03 15:12:24
D,LB44,True,5427.3,0,0,0,0,0,0,0,221225,1631.7457,S,07136.5232,W,2570.0,M,007.0,2021/09/03 15:12:25
D,LB44,True,5427.3,0,0,0,0,0,0,0,221226,1631.7473,S,07136.5244,W,2570.3,M,006.9,2021/09/03 15:12:26
D,LB44,True,5427.3,0,0,0,0,0,0,0,221227,1631.7490,S,07136.5254,W,2570.9,M,006.7,2021/09/03 15:12:27
D,LB44,True,5427.3,0,0,0,0,0,0,0,221228,1631.7507,S,07136.5263,W,2571.9,M,006.7,2021/09/03 15:12:28
D,LB44,True,5427.3,0,0,0,0,0,0,0,221229,1631.7522,S,07136.5271,W,2572.7,M,006.5,2021/09/03 15:12:29
D,LB44,True,5427.3,0,0,0,0,0,0,0,221230,1631.7538,S,07136.5281,W,2573.1,M,006.5,2021/09/03 15:12:30
D,LB44,True,5427.3,0,0,0,0,0,0,0,221231,1631.7550,S,07136.5290,W,2573.4,M,006.5,2021/09/03 15:12:31
D,LB44,True,5427.3,0,0,0,0,0,0,0,221232,1631.7565,S,07136.5303,W,2574.2,M,006.4,2021/09/03 15:12:33
D,LB44,True,5427.3,0,0,0,0,0,0,0,221233,1631.7580,S,07136.5315,W,2574.3,M,006.3,2021/09/03 15:12:34
D,LB44,True,5427.3,0,0,0,0,0,0,0,221234,1631.7592,S,07136.5325,W,2574.8,M,006.3,2021/09/03 15:12:35
D,LB44,True,5427.3,0,0,0,0,0,0,0,221235,1631.7607,S,07136.5335,W,2575.3,M,006.2,2021/09/03 15:12:36
D,LB44,True,5427.3,0,0,0,0,0,0,0,221236,1631.7621,S,07136.5347,W,2576.0,M,006.2,2021/09/03 15:12:37
D,LB44,True,5427.3,0,0,0,0,0,0,0,221237,1631.7635,S,07136.5356,W,2575.9,M,006.1,2021/09/03 15:12:38
