D,P20,3.6364,415.5522,6.0089,493.3628,7.9802,409.2424,6.07,2.48,11.19,3.08,4.86,2.75,127.2131,28.5292,24.2842,13711.0264,13760.2266,13796.9639,3927648.0,480696.75,3165482.0,0.9958,0.9914,60.0197,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:01
D,P20,6.582,489.6532,6.2153,482.7928,3.6716,392.6904,6.0,3.01,5.89,2.96,4.75,3.12,29.314,28.5292,24.2842,13822.4131,13894.9102,13914.5352,201762.1563,244051.2031,2043311.0,-0.9924,-0.9821,60.019,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:03
D,P20,3.7458,496.9783,6.0165,488.9564,6.7903,398.8295,4.84,2.6,5.82,2.99,6.07,2.6,116.1841,119.446,118.6173,13823.9521,13919.8955,13934.834,-3984256.0,456823.0,3814496.0,-0.9951,-0.9908,60.0272,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:04
D,P20,3.899,506.4031,7.5454,484.2698,3.7268,424.6299,5.04,2.62,5.46,2.57,5.85,2.86,28.439,27.1496,24.8898,13746.3125,13812.9717,13826.9854,873578.5,226812.3125,1740878.625,-0.9909,-0.9849,60.048,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:07
D,P20,7.677,474.1807,6.0217,398.876,6.1826,388.3523,9.71,2.9,9.87,2.8,5.88,2.82,7.7688,12.8028,15.3524,13736.1182,13782.7725,13811.7842,112665.5547,208008.2813,237979.1719,0.8217,0.4734,60.0034,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:09
D,P20,3.8609,491.5479,6.8768,440.3599,3.936,411.0986,4.99,2.99,5.63,3.08,5.09,2.42,192.29,221.3132,211.3199,13529.6484,13530.2158,13576.2588,4153095.5,458157.9375,3158812.25,0.9948,0.9893,59.9967,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:11
D,P20,6.5896,392.759,6.105,449.0555,3.6478,447.9141,5.8,2.38,5.04,2.88,5.0,2.34,192.29,221.3132,211.3199,13529.6484,13530.2158,13576.2588,4153095.5,458157.9375,3158812.25,0.9948,0.9893,59.9967,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:13
D,P20,6.5896,392.759,6.105,484.3489,7.477,393.7464,5.61,2.6,5.08,2.75,4.78,2.91,124.0404,242.5352,206.999,13527.2734,13536.4385,13601.0957,4177652.5,424177.375,3166150.25,0.9955,0.9909,59.9952,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:13
D,P20,7.9565,442.4974,7.9177,484.3489,7.1348,496.6907,4.8,2.74,5.23,2.68,5.65,2.78,232.0295,214.7554,207.9997,13538.4941,13552.96,13609.8662,4077016.0,469273.0625,4120757.0,0.9973,0.993,59.9982,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:14
D,P20,7.425,398.2565,3.9157,418.3892,3.1701,476.8164,4.8,3.11,5.06,2.48,5.07,2.37,99.6839,112.3523,111.3955,13633.5996,13673.6914,13702.4902,2036839.625,427838.0,2054302.5,0.9954,0.9915,60.0257,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:17
D,P20,3.2705,243.1606,3.596,244.0367,3.296,242.7965,5.33,2.43,6.17,2.44,5.5,2.38,99.6839,112.3523,111.3955,13633.5996,13673.6914,13702.4902,2036839.625,427838.0,2054302.5,0.9954,0.9915,60.0257,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:19
D,P20,3.2705,431.7622,6.0265,390.0637,6.046,444.491,6.04,2.53,4.98,2.69,5.83,2.87,125.9588,100.4978,98.6763,13598.8691,13626.5225,13679.1592,3726688.0,429654.0,3868738.0,0.9961,0.9923,60.0361,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:19
D,P20,6.4723,431.7622,6.0265,390.0637,6.046,444.491,4.98,2.99,5.03,2.72,5.75,2.44,116.7781,101.0583,114.051,13672.0879,13736.9326,13738.0947,1775218.0,241092.7969,1791693.5,0.9953,0.9908,60.0465,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:20
D,P20,3.2726,428.1377,7.6451,402.2325,3.5869,455.3677,6.24,2.78,5.77,2.59,6.15,2.9,25.5312,25.2885,25.4434,13750.5215,13788.9248,13845.2627,-493179.8438,214693.7656,960084.0,-0.9683,-0.9169,60.042,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:21
D,P20,3.5918,476.21,3.5861,500.2213,3.0226,507.7141,6.16,2.95,6.14,3.02,4.69,3.04,27.0794,25.5668,24.2438,13739.4004,13780.0771,13847.3311,-1011075.5625,212889.6719,1033245.3125,-0.9906,-0.9785,60.0242,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:24
D,P20,3.8494,415.9284,6.3826,409.3637,3.3569,505.3076,4.98,2.44,5.94,2.41,9.96,2.56,12.3738,14.6151,15.4277,13776.5908,13831.7354,13855.7197,-515718.875,230058.0781,849522.0,-0.9671,-0.9129,60.0272,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:24
D,P20,3.4327,408.7839,7.202,433.1826,3.4091,438.937,5.75,2.72,6.2,2.79,5.69,2.47,14.9339,12.0131,13.467,13743.3936,13781.0557,13826.4141,256294.375,250732.8438,251316.875,0.7894,0.7922,60.0465,9162323,1921643,7240680,11083967,11800076,417,2801175,2800758,2801592,2021/09/03 13:00:27
D,P20,6.4519,483.9568,6.7652,410.5726,7.6401,394.5015,5.19,2.58,5.62,2.71,5.18,2.64,111.8487,96.7476,97.2927,13629.2861,13665.6377,13721.0547,1759686.75,234583.2344,1775522.0,0.9956,0.9911,60.0413,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:29
D,P20,3.4162,509.2939,7.1313,424.9768,3.5205,390.8535,4.99,2.72,6.18,2.47,5.98,2.81,124.2266,100.6512,115.8094,13658.0596,13691.6973,13740.6631,1647358.0,240547.8281,1743309.5,0.9935,0.9804,60.0398,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:30
D,P20,3.7478,408.8408,6.064,430.4236,3.7226,251.6089,4.84,3.08,5.84,2.49,4.81,2.63,124.2266,100.6512,115.8094,13658.0596,13691.6973,13819.5615,1647358.0,429483.0,451113.8125,0.9189,0.7829,60.0234,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:32
D,P20,3.8139,480.8733,3.7223,487.6104,6.5538,449.2411,5.75,2.55,4.94,3.1,5.63,2.81,31.4481,52.6443,31.7349,13814.9766,13878.1123,13889.6514,-1947620.875,256569.375,1964476.75,-0.9961,-0.9914,60.0175,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:33
D,P20,3.6336,503.9504,3.4307,393.2266,3.612,441.6124,4.7,3.05,5.74,2.78,6.21,2.8,31.4481,52.6443,31.7349,13814.9766,13878.1123,13889.6514,-1729615.0,244601.2188,1938445.0,-0.9903,-0.9775,60.0153,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:34
D,P20,3.6336,503.9504,3.4307,393.2266,3.612,441.6124,4.7,3.05,5.74,2.78,6.21,2.8,100.0105,98.8691,99.1127,13876.6553,13932.9326,13969.0146,-1729615.0,244601.2188,1938445.0,-0.9903,-0.9775,60.0153,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:35
D,P20,3.6535,412.2202,3.8009,482.9014,3.166,432.9703,5.7,2.44,4.72,2.93,5.37,2.77,100.0105,98.8691,99.1127,13876.6553,13932.9326,13969.0146,-1736882.875,241311.4063,1753573.375,-0.9965,-0.9905,60.013,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:35
D,P20,3.6535,412.2202,6.6856,415.0818,6.4159,469.6523,6.13,2.85,11.49,2.4,10.1,2.85,29.7908,28.8769,29.1162,13810.9482,13872.9678,13894.4658,-826167.75,216315.9531,893793.125,-0.9811,-0.9523,60.0227,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:36
D,P20,3.1079,445.0334,3.6708,434.5532,3.2237,429.2881,4.91,2.85,4.74,2.79,5.21,2.76,102.6456,105.0505,104.5404,13853.3145,13917.1758,13958.6465,-3801938.0,261582.125,3920240.0,-0.9969,-0.9936,60.0019,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:39
D,P20,3.8936,390.9627,7.9951,391.3961,3.8119,511.8342,5.03,2.7,4.81,2.41,4.88,2.96,24.3379,25.8159,26.9361,13725.3926,13590.5254,13646.6318,3571760.5,432091.6875,3614538.0,0.9962,0.9925,59.9967,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:41
D,P20,6.9912,482.3524,6.5679,492.0624,6.3767,389.0378,4.83,2.59,6.12,2.96,4.97,2.87,242.3826,192.2041,215.8149,13513.7549,13546.4941,13599.2617,3158363.25,402354.9375,3184090.0,0.9963,0.9919,60.0004,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:43
D,P20,6.6587,396.4055,6.2421,423.1841,6.8678,430.554,5.73,2.4,5.19,2.5,5.9,2.52,125.0334,210.5889,239.5371,13579.9102,13621.3594,13637.5654,3149528.25,436736.5313,3180019.0,0.9949,0.9904,60.0004,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:46
D,P20,6.6587,396.4055,6.2421,423.1841,3.5915,391.3057,5.06,2.57,5.51,3.09,6.16,2.65,125.3211,63.6616,114.5801,13656.7939,13699.8799,13738.9473,2056038.0,230500.9063,2090483.75,0.9946,0.989,60.016,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:46
D,P20,3.5919,390.2745,3.7222,384.001,3.7739,471.6189,5.39,2.35,4.81,3.08,4.88,2.92,13.2527,15.7103,15.0049,13800.6514,13836.0244,13850.5088,-396874.75,212557.8281,522428.0,-0.9292,-0.84,60.0391,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:49
D,P20,3.7768,465.7549,6.0504,507.282,3.3192,455.5988,4.88,2.93,5.25,3.06,5.68,2.85,55.5144,55.393,54.1638,13775.1914,13843.3447,13878.5039,-1783064.75,241217.4375,1823894.0,-0.9935,-0.9858,60.045,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:52
D,P20,3.0188,462.7129,3.8099,449.2793,3.57,491.4185,4.96,2.5,5.46,2.92,6.1,2.36,119.3883,109.3975,102.1401,13765.2461,13836.4453,13890.125,-2062843.375,419969.0,2082081.5,-0.9943,-0.9908,60.0405,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:53
D,P20,6.0034,491.416,7.9589,495.6563,7.6162,418.6937,9.4,2.36,12.05,2.91,10.78,2.71,109.1002,106.8469,102.1401,13765.2461,13836.4453,13890.125,-1580665.75,229528.0,1620468.5,-0.9951,-0.9851,60.0101,9162333,1921645,7240687,11083979,11800088,417,2801177,2800760,2801594,2021/09/03 13:00:54
