D,CC42,67.17,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:00
D,CC42,67.17,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220001,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:01
D,CC42,67.17,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220002,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:02
D,CC42,67.16,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220003,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:03
D,CC42,67.16,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220004,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:04
D,CC42,67.14,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220005,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:05
D,CC42,67.14,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220006,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:06
D,CC42,67.15,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220007,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:07
D,CC42,67.14,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220008,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:08
D,CC42,67.12,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220009,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:09
D,CC42,67.12,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220011,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:11
D,CC42,67.12,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220012,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:12
D,CC42,67.11,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220013,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:13
D,CC42,67.11,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220014,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:14
D,CC42,67.12,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220015,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:15
D,CC42,67.11,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220016,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:16
D,CC42,67.1,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220017,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:17
D,CC42,67.09,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220018,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:18
D,CC42,67.08,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220019,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:19
D,CC42,67.08,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220020,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:20
D,CC42,67.07,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220022,1632.0195,S,07136.1101,W,2233.2,M,000.0,2021/09/03 15:00:22
D,CC42,67.06,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220023,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:23
D,CC42,67.05,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220024,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:24
D,CC42,67.05,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220025,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:25
D,CC42,67.04,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220026,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:26
D,CC42,67.03,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220027,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:27
D,CC42,67.04,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220028,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:28
D,CC42,67.02,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220029,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:29
D,CC42,67.03,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220030,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:30
D,CC42,67.03,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220031,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:31
D,CC42,67.01,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220032,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:33
D,CC42,67.01,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220034,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:34
D,CC42,67.01,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220035,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:35
D,CC42,67.0,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220036,1632.0195,S,07136.1101,W,2233.3,M,000.0,2021/09/03 15:00:36
D,CC42,66.99,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220037,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:37
D,CC42,66.99,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220038,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:38
D,CC42,66.99,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220039,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:39
D,CC42,66.99,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220040,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:40
D,CC42,66.97,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220041,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:41
D,CC42,66.98,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220042,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:42
D,CC42,66.98,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220043,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:44
D,CC42,66.97,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220045,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:45
D,CC42,66.97,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220046,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:46
D,CC42,66.96,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220047,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:47
D,CC42,66.97,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220048,1632.0195,S,07136.1101,W,2233.4,M,000.0,2021/09/03 15:00:48
D,CC42,66.98,40.0,9792.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220049,1632.0195,S,07136.1100,W,2233.4,M,000.0,2021/09/03 15:00:49
