D,P16,0.1923,475.4043,0.2419,488.7754,0.1903,471.0702,0.32,3.09,0.31,3.05,0.35,3.01,0.8392,0.7756,0.9816,13531.6191,13620.6182,13558.2578,3193.9199,-3679.6992,26961.4844,-0.7541,-0.2269,60.0331,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:00
D,P16,0.2429,460.9585,0.2186,235.4438,0.2407,386.5571,0.35,2.42,0.19,2.93,0.34,2.71,0.8585,0.7754,0.9838,13518.2246,13606.3135,13564.9961,3245.4648,-3982.3921,27171.1797,-0.8196,-0.2347,60.0227,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:01
D,P16,0.2081,495.2408,0.1922,406.7826,0.224,453.6465,0.33,3.11,0.39,2.75,0.3,2.62,0.8643,0.7755,0.9869,13550.6328,13643.1084,13591.7813,3186.5947,-3643.9521,27570.9375,-0.7772,-0.222,60.0279,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:02
D,P16,0.2086,392.7092,0.1935,435.042,0.21,455.0609,0.33,2.47,0.3,2.35,0.33,2.94,0.8772,0.7819,0.9933,13562.5381,13650.7588,13628.0918,3259.3174,-3952.1533,28363.4531,-0.9819,-0.2205,60.0257,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:03
D,P16,0.1947,237.8142,0.2275,233.2114,0.2429,391.49,0.3,3.07,0.19,2.71,0.29,2.44,0.8714,0.7763,0.9839,13548.2344,13643.0645,13602.2344,3216.3867,-3757.5557,27905.7969,-0.9143,-0.2181,60.0197,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:05
D,P16,0.2077,399.4752,0.188,473.4812,0.1941,394.9252,0.33,2.98,0.31,2.86,0.34,2.6,0.8733,0.776,0.9833,13542.9277,13638.0498,13583.376,3216.8823,-3714.1279,27617.8281,-0.8568,-0.2223,60.0257,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:06
D,P16,0.2051,461.8854,0.2496,457.5303,0.2048,397.3487,0.33,2.97,0.38,2.55,0.31,2.4,0.8657,0.7788,0.9865,13541.166,13637.0078,13598.5918,3257.8555,-3854.2573,28146.5313,-0.7831,-0.2214,60.0212,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:07
D,P16,0.194,432.812,0.2146,252.9425,0.2169,402.5103,0.3,2.38,0.19,2.72,0.19,2.74,0.8815,0.7807,0.9886,13573.3613,13666.502,13617.0957,3276.0527,-3937.1636,28455.2031,-0.7951,-0.2226,60.0242,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:08
D,P16,0.2084,490.1829,0.1905,436.5806,0.2011,390.227,0.33,2.64,0.35,2.52,0.38,2.41,0.8714,0.7792,0.9864,13576.4365,13666.9854,13621.9814,3255.832,-3968.6758,28052.7344,-0.7801,-0.2242,60.0197,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:10
D,P16,0.2098,408.1658,0.2275,254.7524,0.2189,486.4697,0.3,2.61,0.19,2.78,0.19,2.63,0.8655,0.7757,0.9812,13548.8955,13643.9346,13594.3877,3227.7642,-3880.75,27747.9688,-0.8849,-0.2227,60.0123,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:11
D,P16,0.2,253.2004,0.2304,252.5914,0.2451,390.2281,0.31,2.78,0.19,2.71,0.39,2.69,0.8744,0.7784,0.9863,13561.0029,13663.0352,13608.5928,3244.3545,-3997.6191,27998.1641,-0.8293,-0.2229,59.996,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:12
D,P16,0.1965,442.5068,0.2186,241.173,0.2336,402.2833,0.3,2.38,0.19,2.37,0.19,2.74,0.878,0.7796,0.9871,13543.6113,13635.5889,13598.6816,3236.6152,-3916.75,28062.7188,-0.8243,-0.22,59.9982,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:13
D,P16,0.1988,416.0161,0.2145,429.3887,0.2431,478.1849,0.31,2.51,0.19,2.35,0.3,3.02,0.8731,0.7787,0.9851,13579.6807,13684.0518,13627.8281,3243.104,-3091.938,27951.9609,-0.817,-0.223,59.9945,1373,94274,4294874396,95647,2698135,5773,136948,131175,142722,2021/09/03 13:00:15
